Date,Duration,Workout Name,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE,Notes
2026-01-21 20:22:44,01 hours 10 minutes 00 seconds,,Lying Leg Curl,1,93.696461428625,12,0,0,,
2026-01-21 20:22:44,01 hours 10 minutes 00 seconds,,Lying Leg Curl,2,93.696461428625,12,0,0,,
2026-01-21 20:22:44,01 hours 10 minutes 00 seconds,,Seated Calf Raise,0,104.05818775132,20,0,0,,Free is 27.2
2026-01-21 20:22:44,01 hours 10 minutes 00 seconds,,Seated Calf Raise,1,104.05818775132,20,0,0,,Free is 27.2
2026-01-21 20:22:44,01 hours 10 minutes 00 seconds,,Seated Calf Raise,2,104.05818775132,20,0,0,,Free is 27.2
2026-01-21 20:22:44,01 hours 10 minutes 00 seconds,,Seated Calf Raise,3,104.05818775132,20,0,0,,Free is 27.2
2026-01-23 20:39:03,01 hours 26 minutes 58 seconds,,Rowing Machine,0,0,0,1.30356864,300,,
2026-01-23 20:39:03,01 hours 26 minutes 58 seconds,,Deadlift,0,44.092452437,20,0,0,,
2026-01-23 20:39:03,01 hours 26 minutes 58 seconds,,Deadlift,1,132.277357311,10,0,0,,
2026-01-23 20:39:03,01 hours 26 minutes 58 seconds,,Deadlift,2,154.3235835295,8,0,0,,
2026-01-23 20:39:03,01 hours 26 minutes 58 seconds,,Deadlift,3,154.3235835295,8,0,0,,
2026-01-23 20:39:03,01 hours 26 minutes 58 seconds,,Deadlift,4,154.3235835295,8,0,0,,
2026-01-23 20:39:03,01 hours 26 minutes 58 seconds,,Deadlift,5,154.3235835295,8,0,0,,
2026-01-23 20:39:03,01 hours 26 minutes 58 seconds,,Lat Pulldown,0,93.696461428625,15,0,0,,"Keep 60 for now "
2026-01-23 20:39:03,01 hours 26 minutes 58 seconds,,Lat Pulldown,1,110.2311310925,12,0,0,,"Keep 60 for now "
2026-01-23 20:39:03,01 hours 26 minutes 58 seconds,,Lat Pulldown,2,110.2311310925,12,0,0,,"Keep 60 for now "
2026-01-23 20:39:03,01 hours 26 minutes 58 seconds,,Lat Pulldown,3,132.277357311,10,0,0,,"Keep 60 for now "
2026-01-23 20:39:03,01 hours 26 minutes 58 seconds,,Lat Pulldown,4,132.277357311,10,0,0,,"Keep 60 for now "
2026-01-23 20:39:03,01 hours 26 minutes 58 seconds,,Seated Cable Row,0,46.958461845405,12,0,0,,
2026-01-23 20:39:03,01 hours 26 minutes 58 seconds,,Seated Cable Row,1,55.11556554625,12,0,0,,
2026-01-23 20:39:03,01 hours 26 minutes 58 seconds,,Seated Cable Row,2,55.11556554625,12,0,0,,
2026-01-23 20:39:03,01 hours 26 minutes 58 seconds,,EZ Bar Curl,0,44.092452437,15,0,0,,"25 was in the edge. The bar might be 12.5, not 10. So it was even 27.5"
2026-01-23 20:39:03,01 hours 26 minutes 58 seconds,,EZ Bar Curl,1,49.604008991625,15,0,0,,"25 was in the edge. The bar might be 12.5, not 10. So it was even 27.5"
2026-01-23 20:39:03,01 hours 26 minutes 58 seconds,,EZ Bar Curl,2,49.604008991625,15,0,0,,"25 was in the edge. The bar might be 12.5, not 10. So it was even 27.5"
2026-01-26 21:51:47,00 hours 40 minutes 45 seconds,,Rowing Machine,0,0,0,1.30356864,300,,
2026-01-26 21:51:47,00 hours 40 minutes 45 seconds,,Bench Press,0,44.092452437,22,0,0,,
2026-01-26 21:51:47,00 hours 40 minutes 45 seconds,,Bench Press,1,110.2311310925,12,0,0,,
2026-01-26 21:51:47,00 hours 40 minutes 45 seconds,,Bench Press,2,126.765800756375,8,0,0,,
2026-01-26 21:51:47,00 hours 40 minutes 45 seconds,,Bench Press,3,126.765800756375,8,0,0,,
2026-01-26 21:51:47,00 hours 40 minutes 45 seconds,,Bench Press,4,126.765800756375,4,0,0,,
2026-01-26 21:51:47,00 hours 40 minutes 45 seconds,,Bench Press,5,126.765800756375,6,0,0,,
2026-01-26 21:51:47,00 hours 40 minutes 45 seconds,,Incline Dumbbell Bench Press,0,44.092452437,7,0,0,,
2026-01-26 21:51:47,00 hours 40 minutes 45 seconds,,Incline Dumbbell Bench Press,1,44.092452437,8,0,0,,
2026-01-26 21:51:47,00 hours 40 minutes 45 seconds,,Incline Dumbbell Bench Press,2,44.092452437,7,0,0,,
2026-01-26 21:51:47,00 hours 40 minutes 45 seconds,,Tricep Rope Pushdown,0,35.935348736155,12,0,0,,
2026-01-26 21:51:47,00 hours 40 minutes 45 seconds,,Tricep Rope Pushdown,1,35.935348736155,12,0,0,,
2026-01-26 21:51:47,00 hours 40 minutes 45 seconds,,Tricep Rope Pushdown,2,35.935348736155,12,0,0,,
2026-01-26 21:51:47,00 hours 40 minutes 45 seconds,,Tricep Rope Pushdown,3,30.42379218153,6,0,0,,
2026-01-26 21:51:47,00 hours 40 minutes 45 seconds,,Tricep Rope Pushdown,4,24.912235626905,6,0,0,,
2026-01-26 21:51:47,00 hours 40 minutes 45 seconds,,Tricep Rope Pushdown,5,19.40067907228,7,0,0,,
2026-01-26 21:51:47,00 hours 40 minutes 45 seconds,,Tricep Rope Pushdown,6,13.889122517655,10,0,0,,
2026-01-28 20:52:27,01 hours 05 minutes 28 seconds,,Rowing Machine,0,0,0,1.30356864,300,,
2026-01-28 20:52:27,01 hours 05 minutes 28 seconds,,Deadlift,0,44.092452437,20,0,0,,
2026-01-28 20:52:27,01 hours 05 minutes 28 seconds,,Deadlift,1,132.277357311,12,0,0,,
2026-01-28 20:52:27,01 hours 05 minutes 28 seconds,,Deadlift,2,154.3235835295,8,0,0,,
2026-01-28 20:52:27,01 hours 05 minutes 28 seconds,,Deadlift,3,165.34669663875,8,0,0,,
2026-01-28 20:52:27,01 hours 05 minutes 28 seconds,,Deadlift,4,165.34669663875,8,0,0,,
2026-01-28 20:52:27,01 hours 05 minutes 28 seconds,,Lat Pulldown,0,110.2311310925,12,0,0,,"Keep 60 for now "
2026-01-28 20:52:27,01 hours 05 minutes 28 seconds,,Lat Pulldown,1,132.277357311,10,0,0,,"Keep 60 for now "
2026-01-28 20:52:27,01 hours 05 minutes 28 seconds,,Lat Pulldown,2,132.277357311,10,0,0,,"Keep 60 for now "
2026-01-28 20:52:27,01 hours 05 minutes 28 seconds,,Lat Pulldown,3,132.277357311,12,0,0,,"Keep 60 for now "
2026-01-28 20:52:27,01 hours 05 minutes 28 seconds,,Seated Cable Row,0,55.11556554625,12,0,0,,
2026-01-28 20:52:27,01 hours 05 minutes 28 seconds,,Seated Cable Row,1,55.11556554625,12,0,0,,
2026-01-28 20:52:27,01 hours 05 minutes 28 seconds,,Seated Cable Row,2,55.11556554625,15,0,0,,
2026-01-28 20:52:27,01 hours 05 minutes 28 seconds,,EZ Bar Curl,0,49.604008991625,15,0,0,,"25 was in the edge. The bar might be 12.5, not 10. So it was even 27.5"
2026-01-28 20:52:27,01 hours 05 minutes 28 seconds,,EZ Bar Curl,1,49.604008991625,15,0,0,,"25 was in the edge. The bar might be 12.5, not 10. So it was even 27.5"
2026-01-28 20:52:27,01 hours 05 minutes 28 seconds,,EZ Bar Curl,2,49.604008991625,15,0,0,,"25 was in the edge. The bar might be 12.5, not 10. So it was even 27.5"
2026-01-30 22:53:08,07 hours 19 minutes 43 seconds,,Rowing Machine,0,0,0,1.30356864,300,,
2026-01-30 22:53:08,07 hours 19 minutes 43 seconds,,Squat,0,44.092452437,20,0,0,,
2026-01-30 22:53:08,07 hours 19 minutes 43 seconds,,Squat,1,110.2311310925,10,0,0,,
2026-01-30 22:53:08,07 hours 19 minutes 43 seconds,,Squat,2,132.277357311,10,0,0,,
2026-01-30 22:53:08,07 hours 19 minutes 43 seconds,,Squat,3,143.30047042025,8,0,0,,
2026-01-30 22:53:08,07 hours 19 minutes 43 seconds,,Squat,4,132.277357311,8,0,0,,
2026-01-30 22:53:08,07 hours 19 minutes 43 seconds,,Romanian Deadlift,0,110.2311310925,10,0,0,,
2026-01-30 22:53:08,07 hours 19 minutes 43 seconds,,Romanian Deadlift,1,110.2311310925,10,0,0,,
2026-01-30 22:53:08,07 hours 19 minutes 43 seconds,,Romanian Deadlift,2,110.2311310925,10,0,0,,
2026-01-30 22:53:08,07 hours 19 minutes 43 seconds,,Sled Leg Press,0,227.07613005055,20,0,0,,"In Vit gym, prob rack is 0"
2026-01-30 22:53:08,07 hours 19 minutes 43 seconds,,Sled Leg Press,1,381.39971358005,12,0,0,,"In Vit gym, prob rack is 0"
2026-01-30 22:53:08,07 hours 19 minutes 43 seconds,,Sled Leg Press,2,381.39971358005,12,0,0,,"In Vit gym, prob rack is 0"
2026-01-30 22:53:08,07 hours 19 minutes 43 seconds,,Sled Leg Press,3,381.39971358005,12,0,0,,"In Vit gym, prob rack is 0"
2026-01-30 22:53:08,07 hours 19 minutes 43 seconds,,Seated Leg Curl,0,88.184904874,20,0,0,,
2026-01-30 22:53:08,07 hours 19 minutes 43 seconds,,Seated Leg Curl,1,99.20801798325,20,0,0,,
2026-01-30 22:53:08,07 hours 19 minutes 43 seconds,,Seated Calf Raise,0,104.05818775132,20,0,0,,Free is 27.2
2026-01-30 22:53:08,07 hours 19 minutes 43 seconds,,Seated Calf Raise,1,104.05818775132,20,0,0,,Free is 27.2
2026-01-30 22:53:08,07 hours 19 minutes 43 seconds,,Seated Calf Raise,2,104.05818775132,20,0,0,,Free is 27.2
2026-01-30 22:53:08,07 hours 19 minutes 43 seconds,,Seated Calf Raise,3,104.05818775132,20,0,0,,Free is 27.2
2026-02-02 21:36:36,00 hours 56 minutes 51 seconds,,Tricep Rope Pushdown,0,35.935348736155,16,0,0,,
2026-02-02 21:36:36,00 hours 56 minutes 51 seconds,,Tricep Rope Pushdown,1,35.935348736155,11,0,0,,
2026-02-02 21:36:36,00 hours 56 minutes 51 seconds,,Tricep Rope Pushdown,2,35.935348736155,6,0,0,,
2026-02-02 21:36:36,00 hours 56 minutes 51 seconds,,Tricep Rope Pushdown,3,30.42379218153,6,0,0,,
2026-02-02 21:36:36,00 hours 56 minutes 51 seconds,,Tricep Rope Pushdown,4,24.912235626905,6,0,0,,
2026-02-02 21:36:36,00 hours 56 minutes 51 seconds,,Tricep Rope Pushdown,5,19.40067907228,6,0,0,,
2026-02-02 21:36:36,00 hours 56 minutes 51 seconds,,Tricep Rope Pushdown,6,13.889122517655,6,0,0,,
2026-02-02 21:36:36,00 hours 56 minutes 51 seconds,,Rowing Machine,0,0,0,1.30356864,300,,
2026-02-02 21:36:36,00 hours 56 minutes 51 seconds,,Incline Dumbbell Bench Press,0,44.092452437,8,0,0,,
2026-02-02 21:36:36,00 hours 56 minutes 51 seconds,,Incline Dumbbell Bench Press,1,44.092452437,8,0,0,,
2026-02-02 21:36:36,00 hours 56 minutes 51 seconds,,Incline Dumbbell Bench Press,2,44.092452437,8,0,0,,
2026-02-02 21:36:36,00 hours 56 minutes 51 seconds,,Dumbbell Lateral Raise,0,13.2277357311,15,0,0,,
2026-02-02 21:36:36,00 hours 56 minutes 51 seconds,,Dumbbell Lateral Raise,1,13.2277357311,20,0,0,,
2026-02-02 21:36:36,00 hours 56 minutes 51 seconds,,Dumbbell Lateral Raise,2,13.2277357311,20,0,0,,
2026-02-02 21:36:36,00 hours 56 minutes 51 seconds,,Seated Dumbbell Shoulder Press,0,30.8647167059,12,0,0,,
2026-02-02 21:36:36,00 hours 56 minutes 51 seconds,,Seated Dumbbell Shoulder Press,1,30.8647167059,11,0,0,,
2026-02-02 21:36:36,00 hours 56 minutes 51 seconds,,Seated Dumbbell Shoulder Press,2,30.8647167059,10,0,0,,
2026-02-02 21:36:36,00 hours 56 minutes 51 seconds,,Dumbbell Bench Press,0,26.4554714622,20,0,0,,
2026-02-02 21:36:36,00 hours 56 minutes 51 seconds,,Dumbbell Bench Press,1,35.2739619496,16,0,0,,
2026-02-02 21:36:36,00 hours 56 minutes 51 seconds,,Dumbbell Bench Press,2,39.6832071933,12,0,0,,
2026-02-02 21:36:36,00 hours 56 minutes 51 seconds,,Dumbbell Bench Press,3,44.092452437,10,0,0,,
2026-02-02 21:36:36,00 hours 56 minutes 51 seconds,,Dumbbell Bench Press,4,44.092452437,10,0,0,,
2026-02-04 15:54:35,01 hours 00 minutes 00 seconds,,Rowing Machine,0,0,0,1.30356864,300,,
2026-02-04 15:54:35,01 hours 00 minutes 00 seconds,,Deadlift,0,44.092452437,20,0,0,,
2026-02-04 15:54:35,01 hours 00 minutes 00 seconds,,Deadlift,1,132.277357311,12,0,0,,
2026-02-04 15:54:35,01 hours 00 minutes 00 seconds,,Deadlift,2,165.34669663875,8,0,0,,
2026-02-04 15:54:35,01 hours 00 minutes 00 seconds,,Deadlift,3,165.34669663875,8,0,0,,
2026-02-04 15:54:35,01 hours 00 minutes 00 seconds,,Deadlift,4,165.34669663875,8,0,0,,
2026-02-04 15:54:35,01 hours 00 minutes 00 seconds,,Seated Cable Row,0,51.808631613475,12,0,0,,
2026-02-04 15:54:35,01 hours 00 minutes 00 seconds,,Seated Cable Row,1,59.52481078995,12,0,0,,
2026-02-04 15:54:35,01 hours 00 minutes 00 seconds,,Seated Cable Row,2,59.52481078995,12,0,0,,
2026-02-04 15:54:35,01 hours 00 minutes 00 seconds,,Lat Pulldown,0,132.277357311,8,0,0,,"Keep 60 for now "
2026-02-04 15:54:35,01 hours 00 minutes 00 seconds,,Lat Pulldown,1,132.277357311,10,0,0,,"Keep 60 for now "
2026-02-04 15:54:35,01 hours 00 minutes 00 seconds,,Lat Pulldown,2,132.277357311,12,0,0,,"Keep 60 for now "
2026-02-04 15:54:35,01 hours 00 minutes 00 seconds,,Lat Pulldown,3,132.277357311,12,0,0,,"Keep 60 for now "
2026-02-04 15:54:35,01 hours 00 minutes 00 seconds,,EZ Bar Curl,0,49.604008991625,15,0,0,,"25 was in the edge. The bar might be 12.5, not 10. So it was even 27.5"
2026-02-04 15:54:35,01 hours 00 minutes 00 seconds,,EZ Bar Curl,1,49.604008991625,15,0,0,,"25 was in the edge. The bar might be 12.5, not 10. So it was even 27.5"
2026-02-04 15:54:35,01 hours 00 minutes 00 seconds,,EZ Bar Curl,2,49.604008991625,15,0,0,,"25 was in the edge. The bar might be 12.5, not 10. So it was even 27.5"
2026-02-07 12:27:55,01 hours 32 minutes 08 seconds,,Rowing Machine,0,0,0,1.30356864,300,,
2026-02-07 12:27:55,01 hours 32 minutes 08 seconds,,Squat,0,66.1386786555,16,0,0,,
2026-02-07 12:27:55,01 hours 32 minutes 08 seconds,,Squat,1,110.2311310925,12,0,0,,
2026-02-07 12:27:55,01 hours 32 minutes 08 seconds,,Squat,2,132.277357311,10,0,0,,
2026-02-07 12:27:55,01 hours 32 minutes 08 seconds,,Squat,3,143.30047042025,8,0,0,,
2026-02-07 12:27:55,01 hours 32 minutes 08 seconds,,Squat,4,154.3235835295,8,0,0,,
2026-02-07 12:27:55,01 hours 32 minutes 08 seconds,,Romanian Deadlift,0,121.25424420175,10,0,0,,
2026-02-07 12:27:55,01 hours 32 minutes 08 seconds,,Romanian Deadlift,1,110.2311310925,10,0,0,,
2026-02-07 12:27:55,01 hours 32 minutes 08 seconds,,Romanian Deadlift,2,110.2311310925,10,0,0,,
2026-02-07 12:27:55,01 hours 32 minutes 08 seconds,,Seated Calf Raise,0,104.05818775132,20,0,0,,Free is 27.2
2026-02-07 12:27:55,01 hours 32 minutes 08 seconds,,Seated Calf Raise,1,104.05818775132,20,0,0,,Free is 27.2
2026-02-07 12:27:55,01 hours 32 minutes 08 seconds,,Seated Calf Raise,2,104.05818775132,20,0,0,,Free is 27.2
2026-02-07 12:27:55,01 hours 32 minutes 08 seconds,,Seated Calf Raise,3,104.05818775132,20,0,0,,Free is 27.2
2026-02-07 12:27:55,01 hours 32 minutes 08 seconds,,Sled Leg Press,0,315.26103492455,20,0,0,,"In Vit gym, prob rack is 0"
2026-02-07 12:27:55,01 hours 32 minutes 08 seconds,,Sled Leg Press,1,403.44593979855,12,0,0,,"In Vit gym, prob rack is 0"
2026-02-07 12:27:55,01 hours 32 minutes 08 seconds,,Sled Leg Press,2,447.53839223555,12,0,0,,"In Vit gym, prob rack is 0"
2026-02-07 12:27:55,01 hours 32 minutes 08 seconds,,Sled Leg Press,3,447.53839223555,12,0,0,,"In Vit gym, prob rack is 0"
2026-02-10 15:23:34,01 hours 00 minutes 00 seconds,,Rowing Machine,0,0,0,1.30356864,300,,
2026-02-10 15:23:34,01 hours 00 minutes 00 seconds,,Pull Ups,0,0,5,0,0,,
2026-02-10 15:23:34,01 hours 00 minutes 00 seconds,,Pull Ups,1,0,4,0,0,,
2026-02-10 15:23:34,01 hours 00 minutes 00 seconds,,Pull Ups,2,0,4,0,0,,
2026-02-10 15:23:34,01 hours 00 minutes 00 seconds,,Deadlift,0,44.092452437,20,0,0,,
2026-02-10 15:23:34,01 hours 00 minutes 00 seconds,,Deadlift,1,110.2311310925,12,0,0,,
2026-02-10 15:23:34,01 hours 00 minutes 00 seconds,,Deadlift,2,154.3235835295,8,0,0,,
2026-02-10 15:23:34,01 hours 00 minutes 00 seconds,,Deadlift,3,176.369809748,8,0,0,,
2026-02-10 15:23:34,01 hours 00 minutes 00 seconds,,Deadlift,4,176.369809748,8,0,0,,
2026-02-10 15:23:34,01 hours 00 minutes 00 seconds,,Iso-Lateral High Row,0,88.184904874,8,0,0,,
2026-02-10 15:23:34,01 hours 00 minutes 00 seconds,,Iso-Lateral High Row,1,66.1386786555,12,0,0,,
2026-02-10 15:23:34,01 hours 00 minutes 00 seconds,,Iso-Lateral High Row,2,77.16179176475,10,0,0,,
2026-02-10 15:23:34,01 hours 00 minutes 00 seconds,,Seated Cable Row,0,59.52481078995,8,0,0,,
2026-02-10 15:23:34,01 hours 00 minutes 00 seconds,,Seated Cable Row,1,50.70632030255,12,0,0,,
2026-02-10 15:23:34,01 hours 00 minutes 00 seconds,,Seated Cable Row,2,50.70632030255,12,0,0,,
2026-02-10 15:23:34,01 hours 00 minutes 00 seconds,,Dumbbell Curl,0,26.4554714622,12,0,0,,
2026-02-10 15:23:34,01 hours 00 minutes 00 seconds,,Dumbbell Curl,1,26.4554714622,12,0,0,,
2026-02-10 15:23:34,01 hours 00 minutes 00 seconds,,Dumbbell Curl,2,26.4554714622,12,0,0,,
2026-02-12 16:09:26,03 hours 16 minutes 37 seconds,,Rowing Machine,0,0,0,1.30356864,300,,
2026-02-12 16:09:26,03 hours 16 minutes 37 seconds,,Bench Press,0,44.092452437,20,0,0,,
2026-02-12 16:09:26,03 hours 16 minutes 37 seconds,,Bench Press,1,88.184904874,12,0,0,,
2026-02-12 16:09:26,03 hours 16 minutes 37 seconds,,Bench Press,2,110.2311310925,12,0,0,,
2026-02-12 16:09:26,03 hours 16 minutes 37 seconds,,Bench Press,3,121.25424420175,12,0,0,,
2026-02-12 16:09:26,03 hours 16 minutes 37 seconds,,Bench Press,4,132.277357311,8,0,0,,
2026-02-12 16:09:26,03 hours 16 minutes 37 seconds,,Incline Dumbbell Bench Press,0,44.092452437,8,0,0,,
2026-02-12 16:09:26,03 hours 16 minutes 37 seconds,,Incline Dumbbell Bench Press,1,44.092452437,8,0,0,,
2026-02-12 16:09:26,03 hours 16 minutes 37 seconds,,Incline Dumbbell Bench Press,2,44.092452437,8,0,0,,
2026-02-12 16:09:26,03 hours 16 minutes 37 seconds,,Seated Dumbbell Shoulder Press,0,30.8647167059,12,0,0,,
2026-02-12 16:09:26,03 hours 16 minutes 37 seconds,,Seated Dumbbell Shoulder Press,1,30.8647167059,12,0,0,,
2026-02-12 16:09:26,03 hours 16 minutes 37 seconds,,Seated Dumbbell Shoulder Press,2,30.8647167059,12,0,0,,
2026-02-12 16:09:26,03 hours 16 minutes 37 seconds,,Dumbbell Lateral Raise,0,13.2277357311,15,0,0,,"I used one dumbbell and didn’t do any rest (almost) between sets "
2026-02-12 16:09:26,03 hours 16 minutes 37 seconds,,Dumbbell Lateral Raise,1,13.2277357311,15,0,0,,"I used one dumbbell and didn’t do any rest (almost) between sets "
2026-02-12 16:09:26,03 hours 16 minutes 37 seconds,,Dumbbell Lateral Raise,2,13.2277357311,15,0,0,,"I used one dumbbell and didn’t do any rest (almost) between sets "
2026-02-12 16:09:26,03 hours 16 minutes 37 seconds,,Tricep Rope Pushdown,0,35.935348736155,12,0,0,,
2026-02-12 16:09:26,03 hours 16 minutes 37 seconds,,Tricep Rope Pushdown,1,35.935348736155,12,0,0,,
2026-02-12 16:09:26,03 hours 16 minutes 37 seconds,,Tricep Rope Pushdown,2,35.935348736155,6,0,0,,
2026-02-12 16:09:26,03 hours 16 minutes 37 seconds,,Tricep Rope Pushdown,3,30.42379218153,6,0,0,,
2026-02-12 16:09:26,03 hours 16 minutes 37 seconds,,Tricep Rope Pushdown,4,24.912235626905,6,0,0,,
2026-02-12 16:09:26,03 hours 16 minutes 37 seconds,,Tricep Rope Pushdown,5,19.40067907228,6,0,0,,
2026-02-12 16:09:26,03 hours 16 minutes 37 seconds,,Tricep Rope Pushdown,6,13.889122517655,6,0,0,,
2026-02-16 21:00:34,01 hours 06 minutes 09 seconds,,Rowing Machine,0,0,0,1.30356864,300,,
2026-02-16 21:00:34,01 hours 06 minutes 09 seconds,,Squat,0,44.092452437,20,0,0,,
2026-02-16 21:00:34,01 hours 06 minutes 09 seconds,,Squat,1,110.2311310925,12,0,0,,
2026-02-16 21:00:34,01 hours 06 minutes 09 seconds,,Squat,2,154.3235835295,8,0,0,,
2026-02-16 21:00:34,01 hours 06 minutes 09 seconds,,Squat,3,154.3235835295,8,0,0,,
2026-02-16 21:00:34,01 hours 06 minutes 09 seconds,,Squat,4,154.3235835295,8,0,0,,
2026-02-16 21:00:34,01 hours 06 minutes 09 seconds,,Romanian Deadlift,0,132.277357311,8,0,0,,
2026-02-16 21:00:34,01 hours 06 minutes 09 seconds,,Romanian Deadlift,1,121.25424420175,10,0,0,,
2026-02-16 21:00:34,01 hours 06 minutes 09 seconds,,Romanian Deadlift,2,121.25424420175,10,0,0,,
2026-02-16 21:00:34,01 hours 06 minutes 09 seconds,,Sled Leg Press,0,381.39971358005,12,0,0,,"In Vit gym, prob rack is 0"
2026-02-16 21:00:34,01 hours 06 minutes 09 seconds,,Sled Leg Press,1,447.53839223555,12,0,0,,"In Vit gym, prob rack is 0"
2026-02-16 21:00:34,01 hours 06 minutes 09 seconds,,Sled Leg Press,2,447.53839223555,12,0,0,,"In Vit gym, prob rack is 0"
2026-02-16 21:00:34,01 hours 06 minutes 09 seconds,,Sled Leg Press,3,447.53839223555,12,0,0,,"In Vit gym, prob rack is 0"
2026-02-16 21:00:34,01 hours 06 minutes 09 seconds,,Seated Calf Raise,0,104.05818775132,20,0,0,,Free is 27.2
2026-02-16 21:00:34,01 hours 06 minutes 09 seconds,,Seated Calf Raise,1,104.05818775132,20,0,0,,Free is 27.2
2026-02-16 21:00:34,01 hours 06 minutes 09 seconds,,Seated Calf Raise,2,104.05818775132,20,0,0,,Free is 27.2
2026-02-18 20:40:47,01 hours 00 minutes 00 seconds,,Rowing Machine,0,0,0,1.30356864,300,,
2026-02-18 20:40:47,01 hours 00 minutes 00 seconds,,Bench Press,0,44.092452437,20,0,0,,
2026-02-18 20:40:47,01 hours 00 minutes 00 seconds,,Bench Press,1,88.184904874,12,0,0,,
2026-02-18 20:40:47,01 hours 00 minutes 00 seconds,,Bench Press,2,132.277357311,8,0,0,,
2026-02-18 20:40:47,01 hours 00 minutes 00 seconds,,Bench Press,3,132.277357311,8,0,0,,
2026-02-18 20:40:47,01 hours 00 minutes 00 seconds,,Bench Press,4,132.277357311,8,0,0,,
2026-02-18 20:40:47,01 hours 00 minutes 00 seconds,,Incline Dumbbell Bench Press,0,44.092452437,10,0,0,,
2026-02-18 20:40:47,01 hours 00 minutes 00 seconds,,Incline Dumbbell Bench Press,1,44.092452437,10,0,0,,
2026-02-18 20:40:47,01 hours 00 minutes 00 seconds,,Incline Dumbbell Bench Press,2,44.092452437,8,0,0,,
2026-02-18 20:40:47,01 hours 00 minutes 00 seconds,,Seated Dumbbell Shoulder Press,0,30.8647167059,11,0,0,,
2026-02-18 20:40:47,01 hours 00 minutes 00 seconds,,Seated Dumbbell Shoulder Press,1,30.8647167059,12,0,0,,
2026-02-18 20:40:47,01 hours 00 minutes 00 seconds,,Seated Dumbbell Shoulder Press,2,30.8647167059,12,0,0,,
2026-02-18 20:40:47,01 hours 00 minutes 00 seconds,,Dumbbell Lateral Raise,0,13.2277357311,15,0,0,,"I used one dumbbell and didn’t do any rest (almost) between sets "
2026-02-18 20:40:47,01 hours 00 minutes 00 seconds,,Dumbbell Lateral Raise,1,13.2277357311,15,0,0,,"I used one dumbbell and didn’t do any rest (almost) between sets "
2026-02-18 20:40:47,01 hours 00 minutes 00 seconds,,Dumbbell Lateral Raise,2,13.2277357311,15,0,0,,"I used one dumbbell and didn’t do any rest (almost) between sets "
2026-02-18 20:40:47,01 hours 00 minutes 00 seconds,,Dumbbell Lateral Raise,3,13.2277357311,10,0,0,,"I used one dumbbell and didn’t do any rest (almost) between sets "
2026-02-18 20:40:47,01 hours 00 minutes 00 seconds,,Tricep Rope Pushdown,0,35.935348736155,14,0,0,,
2026-02-18 20:40:47,01 hours 00 minutes 00 seconds,,Tricep Rope Pushdown,1,35.935348736155,12,0,0,,
2026-02-18 20:40:47,01 hours 00 minutes 00 seconds,,Tricep Rope Pushdown,2,35.935348736155,6,0,0,,
2026-02-18 20:40:47,01 hours 00 minutes 00 seconds,,Tricep Rope Pushdown,3,30.42379218153,6,0,0,,
2026-02-18 20:40:47,01 hours 00 minutes 00 seconds,,Tricep Rope Pushdown,4,24.912235626905,6,0,0,,
2026-02-18 20:40:47,01 hours 00 minutes 00 seconds,,Tricep Rope Pushdown,5,19.40067907228,6,0,0,,
2026-02-18 20:40:47,01 hours 00 minutes 00 seconds,,Tricep Rope Pushdown,6,13.889122517655,6,0,0,,
2026-02-21 14:51:59,01 hours 16 minutes 32 seconds,,Rowing Machine,0,0,0,1.30356864,300,,
2026-02-21 14:51:59,01 hours 16 minutes 32 seconds,,Pull Ups,0,0,5,0,0,,
2026-02-21 14:51:59,01 hours 16 minutes 32 seconds,,Pull Ups,1,0,4,0,0,,
2026-02-21 14:51:59,01 hours 16 minutes 32 seconds,,Pull Ups,2,0,4,0,0,,
2026-02-21 14:51:59,01 hours 16 minutes 32 seconds,,Pull Ups,3,0,3,0,0,,
2026-02-21 14:51:59,01 hours 16 minutes 32 seconds,,Deadlift,0,44.092452437,20,0,0,,
2026-02-21 14:51:59,01 hours 16 minutes 32 seconds,,Deadlift,1,110.2311310925,12,0,0,,
2026-02-21 14:51:59,01 hours 16 minutes 32 seconds,,Deadlift,2,176.369809748,8,0,0,,
2026-02-21 14:51:59,01 hours 16 minutes 32 seconds,,Deadlift,3,176.369809748,8,0,0,,
2026-02-21 14:51:59,01 hours 16 minutes 32 seconds,,Deadlift,4,176.369809748,8,0,0,,
2026-02-21 14:51:59,01 hours 16 minutes 32 seconds,,Seated Cable Row,0,50.70632030255,12,0,0,,
2026-02-21 14:51:59,01 hours 16 minutes 32 seconds,,Seated Cable Row,1,50.70632030255,12,0,0,,
2026-02-21 14:51:59,01 hours 16 minutes 32 seconds,,Seated Cable Row,2,50.70632030255,13,0,0,,
2026-02-21 14:51:59,01 hours 16 minutes 32 seconds,,Iso-Lateral High Row,0,66.1386786555,12,0,0,,
2026-02-21 14:51:59,01 hours 16 minutes 32 seconds,,Iso-Lateral High Row,1,66.1386786555,12,0,0,,
2026-02-21 14:51:59,01 hours 16 minutes 32 seconds,,Iso-Lateral High Row,2,66.1386786555,12,0,0,,
2026-02-21 14:51:59,01 hours 16 minutes 32 seconds,,EZ Bar Curl,0,49.604008991625,15,0,0,,"25 was in the edge. The bar might be 12.5, not 10. So it was even 27.5"
